Time Averaged IV scan
Frame ,1,Time,0.002
Electrode Voltage ,1.45112
Channel,1
Average Energy,293.147
Ion Flux,0.392691
trace ,1
V,I_1,dI/dE_1,
98.3219,-1.9868e-07,0,
99.3459,-2.0094e-07,0,
100.37,-2.00263e-07,0,
101.394,-2.02476e-07,-6.68673e-10,
102.418,-2.03715e-07,-1.33511e-10,
103.442,-2.02867e-07,6.32076e-12,
104.466,-2.01518e-07,4.89582e-12,
105.49,-2.00935e-07,-5.45251e-11,
106.514,-2.03923e-07,-3.21861e-11,
107.538,-2.04139e-07,4.32591e-10,
108.562,-2.00707e-07,6.65973e-10,
109.586,-2.00869e-07,5.75509e-10,
110.61,-1.99485e-07,2.38862e-10,
111.634,-2.00461e-07,-1.31309e-10,
112.658,-2.01753e-07,-1.03229e-10,
113.682,-2.00567e-07,-3.23621e-10,
114.706,-2.00354e-07,-6.75704e-10,
115.73,-2.01161e-07,-9.93698e-10,
116.754,-2.04159e-07,-9.99613e-10,
117.778,-2.05763e-07,-4.29634e-10,
118.802,-2.04962e-07,7.6438e-11,
119.826,-2.0364e-07,5.49584e-10,
120.85,-2.02352e-07,6.488e-10,
121.874,-2.04153e-07,3.98982e-10,
122.898,-2.01627e-07,1.94336e-10,
123.922,-2.00613e-07,-9.21798e-11,
124.946,-2.03811e-07,-1.58739e-10,
125.969,-2.03332e-07,-2.82507e-10,
126.993,-2.02121e-07,-2.82049e-11,
128.017,-2.0289e-07,1.59886e-11,
129.041,-2.04511e-07,3.74111e-11,
130.065,-2.00701e-07,-3.09486e-10,
131.089,-2.03855e-07,-4.31931e-10,
132.113,-2.03328e-07,-7.27615e-11,
133.137,-2.06143e-07,4.95863e-10,
134.161,-2.0394e-07,1.0655e-09,
135.185,-1.99879e-07,1.07668e-09,
136.209,-1.97972e-07,4.23505e-11,
137.233,-2.02382e-07,-7.8373e-10,
138.257,-1.99827e-07,-1.05706e-09,
139.281,-2.07233e-07,-9.72391e-10,
140.305,-2.04362e-07,2.26247e-11,
141.329,-2.01627e-07,2.97424e-10,
142.353,-2.0614e-07,5.10423e-10,
143.377,-2.01396e-07,3.61853e-10,
144.401,-2.0023e-07,2.71604e-11,
145.425,-2.05323e-07,-4.68415e-11,
146.449,-2.02129e-07,-1.75943e-10,
147.473,-2.01377e-07,-3.51656e-10,
148.497,-2.04836e-07,8.96406e-11,
149.521,-2.02898e-07,1.71931e-10,
150.545,-2.04269e-07,6.14272e-10,
151.569,-2.00561e-07,7.86527e-10,
152.593,-2.014e-07,3.86442e-10,
153.617,-1.99603e-07,-1.25772e-10,
154.641,-2.01336e-07,-4.02383e-10,
155.665,-2.0204e-07,-3.19264e-10,
156.689,-2.04399e-07,1.20083e-11,
157.713,-2.00069e-07,1.86798e-10,
158.737,-2.01794e-07,2.37879e-10,
159.761,-2.00969e-07,2.38644e-10,
160.785,-2.02717e-07,-1.51747e-10,
161.809,-1.999e-07,5.10799e-12,
162.833,-2.00713e-07,-5.10251e-10,
163.857,-2.04084e-07,-4.60586e-10,
164.881,-2.0062e-07,-3.22664e-10,
165.905,-2.05151e-07,-7.91705e-11,
166.929,-2.03218e-07,3.21296e-10,
167.953,-2.00292e-07,1.87906e-10,
168.977,-2.0288e-07,4.68025e-10,
170.001,-2.02735e-07,1.02634e-10,
171.025,-2.01066e-07,-6.35421e-11,
172.049,-1.9911e-07,-5.13395e-10,
173.073,-2.04953e-07,-2.30919e-10,
174.097,-2.02625e-07,6.74894e-10,
175.121,-2.05411e-07,1.12174e-09,
176.145,-1.97712e-07,1.07553e-09,
177.169,-1.93712e-07,-4.94952e-10,
178.193,-2.01479e-07,-1.18357e-09,
179.217,-2.04581e-07,-1.46889e-09,
180.241,-2.05769e-07,-5.7777e-10,
181.265,-2.01029e-07,1.89377e-10,
182.289,-2.04156e-07,4.8911e-10,
183.313,-2.01688e-07,3.03701e-10,
184.337,-2.03659e-07,5.44578e-11,
185.361,-2.00022e-07,-3.20847e-10,
186.385,-2.03541e-07,-2.2435e-10,
187.409,-2.02641e-07,-1.43628e-11,
188.433,-2.07264e-07,3.06205e-10,
189.457,-1.98221e-07,3.36296e-10,
190.48,-2.01913e-07,2.93139e-11,
191.504,-2.02306e-07,3.02577e-10,
192.528,-2.05094e-07,3.11802e-10,
193.552,-2.00365e-07,6.60685e-10,
194.576,-1.98221e-07,1.62078e-10,
195.6,-2.00023e-07,-4.33496e-10,
196.624,-2.02951e-07,-5.71646e-10,
197.648,-2.028e-07,1.65703e-10,
198.672,-2.03256e-07,4.26584e-10,
199.696,-1.99578e-07,1.88469e-10,
200.72,-1.96325e-07,-3.60769e-10,
201.744,-2.04629e-07,-5.7202e-10,
