; ------------------------------------------------
; Fit results:
; ============
; [1,1] amorf boor: Thickness [nm] = 91.25912
; amorf boor: N0 = 2.57600
; amorf boor: N1 = 3675.50000
; amorf boor: N2 = -5430.70000
; amorf boor: K0 = 0.02000
; amorf boor: K1 = 215.26800
; amorf boor: K2 = 453.97200
; ------------------------------------------------
;pattern=*****
;lines
;linecolor=008000
;linewidth=1
;marker=0
;markerborder=0
;markercolor=ff
; 
; Stylerecord: No. 1
;Marker[1]=0
;MarkerWidth[1]=0.0
;MarkerBorder[1]=black
;MarkerColor[1]=white
;lines[1]=1
;LineColor[1]=black
;LineWidth[1]=0.0
;Pattern[1]=*****--*--
; Stylerecord: No. 2
;Marker[2]=0
;MarkerWidth[2]=0.0
;MarkerBorder[2]=black
;MarkerColor[2]=white
;lines[2]=1
;LineColor[2]=black
;LineWidth[2]=0.0
;Pattern[2]=**
; Stylerecord: No. 3
;Marker[3]=0
;MarkerWidth[3]=0.0
;MarkerBorder[3]=black
;MarkerColor[3]=white
;lines[3]=1
;LineColor[3]=black
;LineWidth[3]=0.0
;Pattern[3]=*-
; Stylerecord: No. 4
;Marker[4]=0
;MarkerWidth[4]=0.0
;MarkerBorder[4]=black
;MarkerColor[4]=white
;lines[4]=1
;LineColor[4]=black
;LineWidth[4]=0.0
;Pattern[4]=**--
; Stylerecord: No. 5
;Marker[5]=0
;MarkerWidth[5]=0.0
;MarkerBorder[5]=black
;MarkerColor[5]=white
;lines[5]=1
;LineColor[5]=black
;LineWidth[5]=0.0
;Pattern[5]=***-*-
; Stylerecord: No. 6
;Marker[6]=0
;MarkerWidth[6]=0.0
;MarkerBorder[6]=black
;MarkerColor[6]=white
;lines[6]=1
;LineColor[6]=black
;LineWidth[6]=0.0
;Pattern[6]=**-*-
693.91565 38.17696 183.48825 34.25580 183.89577 26.95215 190.19353
694.79047 38.00914 179.42583 34.60613 184.03238 26.86005 190.35266
695.66522 38.65514 182.70320 34.36945 184.88098 27.06021 189.92549
696.53998 39.21788 185.09564 34.48184 184.93732 26.90205 191.00638
697.42114 38.70930 183.11325 34.53548 184.76424 26.96364 190.70790
698.30237 39.64741 183.97975 34.34822 185.29163 26.93436 191.87489
699.18353 38.35993 182.15349 34.61710 185.55664 26.84572 191.16956
700.06470 38.48930 183.09676 34.52818 185.14532 26.86431 191.49751
700.94592 37.61544 181.86877 34.54791 185.85071 26.97217 192.57520
701.82709 39.21439 179.26381 33.78174 186.30934 26.80663 191.94264
702.70825 38.80159 182.81844 34.20029 184.98505 27.14535 192.79620
703.58948 38.64997 180.09219 34.71867 185.65625 26.69800 192.63451
704.47064 38.49076 182.62183 34.35186 185.51057 26.91366 192.69850
705.35181 37.08315 182.87109 34.22151 186.72429 26.95755 193.51448
706.23303 37.41104 182.06578 34.25104 186.63805 26.96914 193.67778
707.11420 38.60853 186.78163 34.13776 185.40672 26.77315 193.91615
707.99536 37.74261 182.01633 33.97554 186.55150 26.48029 194.00783
708.87659 40.05531 184.05254 34.01844 186.39537 26.86933 194.37584
709.75775 37.83809 185.05215 34.03726 186.80464 26.99462 193.70908
710.63892 38.27367 186.27632 34.28152 186.80884 26.79908 194.53201
711.52014 37.92685 182.92326 34.73431 187.23074 26.74566 194.33513
712.40131 38.84377 181.74637 34.14371 187.05382 26.68376 195.15550
713.28247 39.80039 181.60643 34.34344 186.32057 26.93421 195.20654
714.16370 37.71253 183.05031 34.42874 186.94147 26.50233 195.48485
715.04486 38.18015 184.07361 34.03303 187.09209 26.68983 196.41124
715.92603 38.23673 184.89354 34.06179 187.30092 26.80094 195.39581
716.80725 38.80499 184.73631 34.11837 187.76959 26.76841 195.86696
717.68842 38.82538 184.36754 34.16990 188.13148 26.76084 196.82869
718.56958 37.33996 184.94162 34.26178 188.16943 26.71577 196.71144
719.45081 38.81787 183.58496 34.30334 187.54391 26.60322 197.04015
720.33197 38.96749 187.85892 34.34237 187.94533 26.91667 197.15837
721.21313 38.35748 185.16837 33.85907 188.42497 26.59030 197.16508
722.09436 39.50826 185.26740 34.29066 188.83279 27.08095 197.93665
722.97552 38.52173 183.27675 34.12470 188.57887 26.88561 197.60826
723.85669 39.47895 185.25307 34.24508 189.04012 26.87890 197.13705
724.73792 38.12948 186.78979 34.18007 188.46300 26.74899 197.56477
725.61908 38.19690 183.88138 34.24294 189.28961 26.89038 198.90674
726.50024 37.60343 182.57162 34.27020 189.38524 26.78108 199.47205
727.38147 38.66316 183.20518 34.25961 188.37630 26.61888 198.78383
728.26263 38.39329 184.83820 34.12101 189.81354 26.95389 199.17432
729.14380 37.96755 184.92149 33.97522 188.52232 26.93650 199.54012
730.02502 39.63184 182.94824 34.31831 189.31989 26.70458 199.39027
730.90619 37.61150 181.94881 34.14270 189.08548 26.85684 199.38930
731.78735 39.11822 186.62961 33.96164 189.51164 26.58162 199.66412
732.66852 37.21836 185.59863 34.16104 190.16240 27.16717 200.48271
733.54974 38.85355 184.73521 33.68052 189.52760 26.65684 200.59328
734.43091 37.52546 186.27870 34.06791 190.18806 26.37065 201.01144
735.31207 38.42656 184.66953 34.46487 190.40454 26.69559 201.68016
736.19330 36.60326 187.48911 33.64336 190.04118 26.88429 200.83212
737.07446 38.41371 185.77875 34.29717 191.35101 26.53492 201.44354
737.95563 38.59380 185.01537 33.31024 190.14995 26.70145 202.13115
738.83685 37.21548 185.77811 34.11466 190.93555 26.40850 201.94189
739.71802 37.73697 185.73160 34.93813 190.24870 26.71822 202.07565
740.59918 37.94153 181.71350 33.69580 190.69585 26.81500 203.21756
741.48041 39.42027 185.52550 33.99077 190.37454 26.78798 202.84993
742.36157 39.10918 185.95103 34.52609 190.80644 26.37393 202.46654
743.24274 38.04696 185.39256 33.69386 191.07312 26.73452 202.79536
744.12396 36.76131 185.07152 33.44589 191.57643 26.44403 202.78720
745.00513 37.14951 184.81328 33.77511 192.16692 26.55701 203.32735
745.88629 37.34703 183.78331 34.26503 192.09006 26.59446 204.06004
746.76752 37.68066 187.69334 33.94925 191.53320 26.64855 204.36784
747.64868 38.05875 181.55153 33.76175 192.38683 26.38948 203.69435
748.52985 37.55589 186.78850 34.19502 192.51619 26.47518 204.72626
749.41107 39.27893 183.56604 33.97304 192.62622 26.68378 204.80106
750.29224 40.13736 192.93073 34.00803 192.29419 26.80648 204.34453
751.17340 37.80209 189.00496 33.82658 192.03134 26.58066 203.52815
752.05463 38.27826 190.14455 33.41387 193.29771 26.31177 204.54932
752.93579 38.38297 189.17583 33.74071 192.76341 26.58753 205.39774
753.81696 36.10653 180.18620 33.73334 192.60329 26.23469 204.46706
754.69818 40.74438 187.94160 33.68476 192.79414 26.51508 204.57426
755.57935 41.77732 185.94463 33.35501 192.64441 26.15051 204.87541
756.46051 36.49605 189.80940 33.87100 192.03409 26.40071 205.79582
757.34174 38.53220 188.07581 33.77771 192.84789 26.47847 206.54242
758.22290 39.56878 186.97620 33.80237 193.69162 26.30428 207.12497
759.10406 37.90079 188.87630 33.52332 192.88345 26.32440 206.50403
759.98529 37.18559 189.04205 33.84494 193.10396 26.34033 206.58618
760.86646 36.95658 190.65508 34.37679 193.02776 26.40886 206.83711
761.74762 38.25822 193.66179 33.99078 194.05186 26.12528 206.84857
762.62885 38.10657 192.27908 33.55643 193.89615 26.66395 207.37431
763.51001 38.16726 179.38397 34.15659 193.63289 26.39333 207.43004
764.36749 37.69452 189.06111 32.91335 194.25920 26.38890 208.45477
765.22504 40.15178 187.56932 33.23057 193.40489 26.43147 209.20934
766.08252 37.40773 195.75810 33.63439 194.43173 26.30935 208.18240
766.94000 37.41262 188.47144 33.15351 193.53357 26.31491 209.34492
767.79749 37.38482 192.83133 33.84634 194.42819 26.69243 208.92493
768.65503 39.19911 186.00964 33.88245 195.04097 26.42312 208.71548
769.51251 39.66437 191.61153 33.56034 195.29730 25.76241 209.18854
770.37000 39.46145 191.94733 33.47932 192.63914 26.56562 209.63499
771.22754 39.64627 191.07768 33.27670 195.78369 26.08518 210.02431
772.08502 38.38102 194.42677 33.51954 194.20700 26.60289 209.80089
772.94250 39.03308 191.36510 33.66642 194.03484 26.23349 211.18991
773.79999 37.66222 191.46274 32.91405 195.04112 26.90299 211.22411
774.65753 39.97777 185.29738 33.08124 195.09857 26.84609 210.30493
775.51501 39.41766 189.61571 32.51447 195.65506 26.52371 211.42505
776.37250 37.49363 188.29115 34.22119 194.60309 26.08916 210.62006
777.23004 36.75319 189.53658 33.98856 195.99170 26.86397 210.54173
778.08752 37.45341 189.64513 33.29379 195.14558 26.17479 211.99446
778.94501 37.51192 197.80334 33.66686 193.50398 26.57818 210.69817
779.80249 36.74016 196.85513 33.39435 195.56160 26.14254 211.93436
780.66003 34.05336 185.49820 32.49605 196.60701 25.75433 211.74373
781.51752 40.99616 192.67488 32.83103 196.21562 26.38457 212.61177
782.37500 38.20008 196.73265 33.35506 195.18219 26.27870 211.47525
783.23254 38.29030 185.72827 33.32136 196.01054 26.49800 212.66473
784.09003 35.59790 194.78300 33.56690 196.60141 26.15995 214.85928
784.94751 38.31110 181.56387 32.95608 197.98706 26.05204 213.43285
785.80499 38.00990 187.10510 33.58867 196.00182 26.44687 213.31061
786.66254 38.08746 199.31607 33.15383 196.57866 26.22107 212.74332
787.52002 39.19954 195.07368 33.40182 197.79373 26.33386 213.15237
788.37750 38.58784 187.92685 32.69673 194.75002 25.96490 216.50320
789.23505 38.07697 188.62204 32.23010 197.27309 25.91152 212.84006
790.09253 42.21208 194.79204 32.94570 195.64230 26.80035 214.53046
790.95001 38.70987 190.20554 33.33952 198.21446 26.33978 214.86288
791.80750 36.89114 186.51740 32.41553 196.03986 25.92184 213.52048
792.66504 37.24662 190.51317 32.66148 196.86549 26.34868 214.17880
793.52252 35.68154 189.04572 33.26908 198.68880 25.71729 215.25423
794.38000 39.52848 200.76866 33.43572 198.58530 26.41614 214.21333
795.23755 36.50113 188.86121 33.30075 197.08855 26.09760 217.38879
796.09503 38.14321 190.24762 33.79458 200.98022 25.89050 214.77434
796.95251 35.81464 185.15991 33.72026 197.95161 26.14406 215.97316
797.81000 38.49533 185.33820 33.69925 200.04204 26.88391 216.45975
798.66754 38.60247 195.85110 33.37780 198.60568 26.01820 216.50484
799.52502 37.09059 184.18745 33.57868 200.24992 26.54560 217.42950
;pattern=*****
;lines
;linecolor=000080
;linewidth=1
;marker=0
;markerborder=0
;markercolor=ff
; 
; Stylerecord: No. 1
;Marker[1]=0
;MarkerWidth[1]=0.0
;MarkerBorder[1]=black
;MarkerColor[1]=white
;lines[1]=1
;LineColor[1]=black
;LineWidth[1]=0.0
;Pattern[1]=*****--*--
; Stylerecord: No. 2
;Marker[2]=0
;MarkerWidth[2]=0.0
;MarkerBorder[2]=black
;MarkerColor[2]=white
;lines[2]=1
;LineColor[2]=black
;LineWidth[2]=0.0
;Pattern[2]=**
; Stylerecord: No. 3
;Marker[3]=0
;MarkerWidth[3]=0.0
;MarkerBorder[3]=black
;MarkerColor[3]=white
;lines[3]=1
;LineColor[3]=black
;LineWidth[3]=0.0
;Pattern[3]=*-
; Stylerecord: No. 4
;Marker[4]=0
;MarkerWidth[4]=0.0
;MarkerBorder[4]=black
;MarkerColor[4]=white
;lines[4]=1
;LineColor[4]=black
;LineWidth[4]=0.0
;Pattern[4]=**--
; Stylerecord: No. 5
;Marker[5]=0
;MarkerWidth[5]=0.0
;MarkerBorder[5]=black
;MarkerColor[5]=white
;lines[5]=1
;LineColor[5]=black
;LineWidth[5]=0.0
;Pattern[5]=***-*-
; Stylerecord: No. 6
;Marker[6]=0
;MarkerWidth[6]=0.0
;MarkerBorder[6]=black
;MarkerColor[6]=white
;lines[6]=1
;LineColor[6]=black
;LineWidth[6]=0.0
;Pattern[6]=**-*-
456.34976 29.62231 165.15041 21.86026 151.50446 14.07492 116.96895
464.04092 30.07720 164.62545 22.55380 151.03668 14.89895 118.07307
471.73209 30.64925 164.16910 23.39933 150.76628 15.86122 119.63737
479.42325 31.25184 163.98726 24.25529 150.93904 16.77098 121.66972
487.11441 31.89080 163.94237 25.15285 151.32508 17.71825 123.91370
494.80560 32.56298 164.01837 26.09340 151.89037 18.71874 126.32480
502.49677 33.22271 164.32819 27.00268 152.78752 19.66160 129.04262
510.18793 33.83656 164.80345 27.84276 153.89220 20.52428 131.87163
517.87909 34.38948 165.37846 28.59814 155.10042 21.30086 134.67705
525.57025 34.88775 166.02445 29.27908 156.37864 22.00400 137.45486
533.26141 35.33575 166.71354 29.89272 157.69112 22.64326 140.18101
540.95258 35.73799 167.40146 30.44757 158.97299 23.23398 142.77455
548.70435 36.10607 168.08812 30.95922 160.23252 23.79162 145.27314
556.57721 36.44855 168.78599 31.43851 161.49589 24.32494 147.73596
564.45013 36.77013 169.50015 31.89141 162.77503 24.83895 150.19253
572.32306 37.08531 170.25603 32.33834 164.11772 25.35746 152.74002
580.19592 37.37967 171.05321 32.75687 165.52027 25.84851 155.36245
588.06885 37.62233 171.87218 33.09896 166.94457 26.24287 157.97775
595.94177 37.81382 172.69634 33.36498 168.36599 26.53947 160.55394
603.81464 37.98396 173.51242 33.60179 169.77059 26.80721 163.09159
611.68756 38.13964 174.31857 33.81986 171.15702 27.06063 165.59284
619.56049 38.27589 175.12289 34.01046 172.53832 27.28443 168.07818
627.43335 38.39086 175.93417 34.16986 173.92946 27.47111 170.57443
635.30627 38.48448 176.74402 34.29790 175.31686 27.62022 173.05926
643.17920 38.55719 177.54809 34.39503 176.69364 27.73188 175.52202
651.05206 38.60897 178.34440 34.46096 178.05683 27.80487 177.95865
658.92499 38.63920 179.13225 34.49438 179.40551 27.83648 180.36866
666.79791 38.64527 179.91381 34.49075 180.74351 27.81897 182.76007
674.67078 38.62880 180.68521 34.45255 182.06479 27.75601 185.12405
682.54370 38.59649 181.43645 34.39075 183.35308 27.66456 187.43306
690.41663 38.55144 182.16313 34.31026 184.60110 27.55184 189.67448
698.30237 38.49487 182.86478 34.21294 185.80808 27.42028 191.84721
706.23303 38.42588 183.54404 34.09717 186.97857 27.26699 193.95995
714.16370 38.34288 184.19401 33.96025 188.10072 27.08709 195.99270
722.09436 38.24775 184.81345 33.80513 189.17253 26.88467 197.94255
730.02502 38.14879 185.40536 33.64525 190.19926 26.68034 199.81698
737.95563 38.05059 185.96689 33.48799 191.17582 26.48466 201.60493
745.88629 37.95544 186.50195 33.33693 192.10864 26.30274 203.31624
753.81696 37.86588 187.01549 33.19615 193.00596 26.14051 204.96337
761.74762 37.78347 187.51771 33.06815 193.88505 26.00218 206.57486
769.51251 37.71550 188.00491 32.96465 194.73865 25.90447 208.13177
777.23004 37.66017 188.48965 32.88281 195.58821 25.84390 209.67097
784.94751 37.60945 188.97977 32.80965 196.44743 25.80149 211.21990
792.66504 37.56266 189.48326 32.74421 197.33001 25.77689 212.80141
