Time Averaged IV scan
Frame ,1,Time,0.001
Electrode Voltage ,1.45146
Channel,1
Average Energy,308.351
Ion Flux,1.53488
trace ,1
V,I_1,dI/dE_1,
98.3513,-6.77447e-07,0,
99.3753,-6.82667e-07,0,
100.399,-6.8207e-07,0,
101.423,-6.83291e-07,-2.81238e-10,
102.447,-6.8632e-07,1.64349e-10,
103.471,-6.87249e-07,7.40526e-10,
104.495,-6.72071e-07,1.2609e-10,
105.519,-6.86689e-07,-2.99942e-10,
106.543,-6.83822e-07,-4.97253e-10,
107.567,-6.84799e-07,-9.82088e-10,
108.591,-6.80704e-07,-4.13986e-10,
109.615,-6.86615e-07,-1.21183e-09,
110.639,-6.8733e-07,-8.52765e-10,
111.663,-6.86452e-07,-1.40753e-10,
112.687,-6.90434e-07,9.26932e-10,
113.711,-6.85711e-07,6.80131e-10,
114.735,-6.80234e-07,2.16161e-10,
115.759,-6.83063e-07,-6.40595e-10,
116.783,-6.92562e-07,-1.10646e-09,
117.806,-6.84316e-07,-1.24093e-09,
118.83,-6.87372e-07,-1.16325e-09,
119.854,-6.90915e-07,3.95162e-10,
120.878,-6.92819e-07,7.54874e-10,
121.902,-6.90499e-07,1.6742e-09,
122.926,-6.76076e-07,6.26646e-10,
123.95,-6.86752e-07,-3.46398e-10,
124.974,-6.87707e-07,-1.02542e-09,
125.998,-6.92075e-07,-1.13507e-09,
127.022,-6.83869e-07,-4.09178e-10,
128.046,-6.89983e-07,-7.73781e-10,
129.07,-6.9063e-07,-5.20074e-10,
130.094,-6.90949e-07,-8.67674e-10,
131.118,-6.9158e-07,4.44409e-10,
132.142,-6.89789e-07,3.94435e-10,
133.166,-6.93775e-07,1.49798e-09,
134.19,-6.82538e-07,4.41384e-10,
135.214,-6.92e-07,2.47324e-10,
136.238,-6.79374e-07,-4.62083e-10,
137.262,-6.98346e-07,-1.35715e-09,
138.286,-6.85342e-07,-3.28025e-10,
139.309,-6.90302e-07,-1.02457e-09,
140.333,-6.94944e-07,-5.66671e-11,
141.357,-6.88505e-07,-1.00818e-09,
142.381,-6.92202e-07,-3.20008e-10,
143.405,-6.93978e-07,-8.88004e-11,
144.429,-6.96794e-07,-1.73171e-10,
145.453,-6.8691e-07,6.32386e-11,
146.477,-6.93038e-07,-3.58141e-10,
147.501,-6.96866e-07,9.17696e-10,
148.525,-6.92294e-07,6.60254e-10,
149.549,-6.92924e-07,1.68855e-09,
150.573,-6.80249e-07,1.1002e-09,
151.597,-6.95529e-07,5.91318e-10,
152.621,-6.85673e-07,2.12552e-10,
153.645,-6.87363e-07,-1.20016e-09,
154.669,-6.85165e-07,-1.57037e-09,
155.693,-6.93561e-07,-2.4706e-09,
156.717,-6.97471e-07,-7.61955e-10,
157.741,-6.96828e-07,6.70731e-10,
158.765,-6.94259e-07,1.28833e-09,
159.789,-6.84365e-07,6.23556e-10,
160.812,-6.89332e-07,-1.14537e-09,
161.836,-6.98334e-07,-1.94787e-09,
162.86,-6.93231e-07,-1.84731e-09,
163.884,-6.97961e-07,-5.58089e-11,
164.908,-7.00698e-07,5.44977e-10,
165.932,-6.9607e-07,4.72511e-10,
166.956,-6.84814e-07,2.28296e-10,
167.98,-7.01945e-07,-2.41425e-10,
169.004,-6.99324e-07,2.9066e-10,
170.028,-6.90654e-07,2.60799e-10,
