Time Averaged IV scan
Frame ,1,Time,0.001
Electrode Voltage ,1.45486
Channel,1
Average Energy,283.944
Ion Flux,0.407984
V,I_1,dI/dE_1,
98.3261,-1.94898e-07,-5.79448e-09,
99.3501,-2.00832e-07,-3.74372e-09,
100.374,-2.04665e-07,-1.24408e-09,
101.398,-2.05939e-07,-2.98336e-11,
102.422,-2.0597e-07,2.60054e-10,
103.446,-2.05703e-07,-2.0585e-09,
104.47,-2.07811e-07,6.21419e-10,
105.494,-2.07175e-07,5.84363e-10,
106.518,-2.06577e-07,-9.11419e-10,
107.542,-2.0751e-07,8.56788e-10,
108.566,-2.06632e-07,-8.62846e-10,
109.59,-2.07516e-07,6.05089e-10,
110.614,-2.06896e-07,-6.11299e-10,
111.638,-2.07522e-07,3.57781e-10,
112.662,-2.07156e-07,-1.83077e-09,
113.686,-2.09031e-07,8.37669e-10,
114.71,-2.08173e-07,1.4025e-10,
115.734,-2.08029e-07,-1.67645e-10,
116.758,-2.08201e-07,-3.34658e-10,
117.782,-2.08544e-07,-5.3864e-10,
118.806,-2.09095e-07,1.92295e-10,
119.83,-2.08898e-07,3.22786e-10,
120.854,-2.08568e-07,1.13119e-11,
121.878,-2.08556e-07,3.30235e-10,
122.902,-2.08218e-07,8.72806e-10,
123.926,-2.07324e-07,-1.1518e-09,
124.95,-2.08504e-07,7.41311e-10,
125.974,-2.07745e-07,2.89322e-11,
126.998,-2.07715e-07,-8.53107e-11,
128.022,-2.07802e-07,-7.23618e-10,
129.046,-2.08543e-07,1.08076e-09,
130.07,-2.07437e-07,-1.36371e-09,
131.094,-2.08833e-07,1.29407e-09,
132.118,-2.07508e-07,-8.95243e-10,
133.142,-2.08425e-07,4.01548e-10,
134.166,-2.08013e-07,1.80542e-10,
135.189,-2.07829e-07,-2.18249e-09,
136.213,-2.10063e-07,3.24055e-09,
137.237,-2.06745e-07,-3.72019e-10,
138.261,-2.07126e-07,-1.88382e-09,
139.285,-2.09055e-07,9.16674e-10,
140.309,-2.08116e-07,-6.54774e-10,
141.333,-2.08787e-07,8.12868e-10,
142.357,-2.07955e-07,-2.48865e-10,
143.381,-2.08209e-07,5.20029e-10,
144.405,-2.07677e-07,-9.52438e-10,
145.429,-2.08652e-07,9.72464e-10,
146.453,-2.07656e-07,-2.05891e-10,
147.477,-2.07867e-07,-2.86113e-10,
148.501,-2.0816e-07,-7.67614e-10,
149.525,-2.08946e-07,6.93399e-10,
150.549,-2.08236e-07,9.52975e-10,
151.573,-2.0726e-07,8.49542e-10,
152.597,-2.0639e-07,-1.43301e-09,
153.621,-2.07858e-07,1.64504e-10,
154.645,-2.07689e-07,7.18319e-10,
155.669,-2.06954e-07,-1.2556e-09,
156.693,-2.0824e-07,1.033e-09,
157.717,-2.07182e-07,-1.07509e-09,
158.741,-2.08283e-07,2.00173e-09,
159.765,-2.06233e-07,-1.62129e-09,
160.789,-2.07893e-07,9.78805e-11,
161.813,-2.07793e-07,7.86053e-10,
162.837,-2.06988e-07,-9.6662e-10,
163.861,-2.07978e-07,1.15287e-09,
164.885,-2.06797e-07,-5.78627e-10,
165.909,-2.0739e-07,1.96962e-10,
166.933,-2.07188e-07,4.96558e-11,
167.957,-2.07137e-07,-1.20824e-09,
168.981,-2.08374e-07,9.64054e-10,
170.005,-2.07387e-07,-1.16543e-10,
171.029,-2.07507e-07,7.19812e-10,
172.053,-2.0677e-07,7.03439e-11,
173.077,-2.06697e-07,1.2104e-11,
174.101,-2.06685e-07,-4.18592e-10,
175.125,-2.07114e-07,6.50864e-10,
176.149,-2.06447e-07,-1.87632e-09,
177.173,-2.08369e-07,3.9881e-10,
178.197,-2.0796e-07,1.48356e-10,
179.221,-2.07808e-07,6.83661e-10,
180.245,-2.07108e-07,8.13039e-10,
181.269,-2.06276e-07,-9.14538e-10,
182.293,-2.07212e-07,-4.79856e-11,
183.317,-2.07261e-07,3.82243e-10,
184.341,-2.0687e-07,6.52874e-10,
185.365,-2.06201e-07,-1.76213e-09,
186.389,-2.08006e-07,1.59722e-09,
187.413,-2.0637e-07,-4.5411e-10,
188.437,-2.06835e-07,1.81966e-10,
189.461,-2.06649e-07,7.97237e-10,
190.485,-2.05833e-07,-1.33798e-09,
191.509,-2.07203e-07,-2.90753e-10,
192.533,-2.075e-07,3.31383e-10,
193.556,-2.07161e-07,4.94871e-10,
