Time Averaged IV scan
Frame ,1,Time,0.001
Electrode Voltage ,1.44698
Channel,1
Average Energy,284.7
Ion Flux,0.429993
V,I_1,dI/dE_1,
98.3502,-2.07295e-07,-7.4185e-09,
99.3744,-2.14892e-07,-2.67863e-09,
100.398,-2.17636e-07,3.2098e-10,
101.423,-2.17307e-07,-6.90618e-10,
102.447,-2.18014e-07,-5.29497e-10,
103.471,-2.18556e-07,7.46502e-10,
104.495,-2.17792e-07,-1.33371e-09,
105.519,-2.19158e-07,-8.13892e-10,
106.543,-2.19991e-07,1.35974e-09,
107.567,-2.18599e-07,-1.18279e-09,
108.592,-2.1981e-07,-2.76691e-10,
109.616,-2.20093e-07,-1.6347e-10,
110.64,-2.20261e-07,-7.84272e-10,
111.664,-2.21064e-07,1.40361e-09,
112.688,-2.19627e-07,-1.21269e-09,
113.712,-2.20869e-07,-5.74442e-10,
114.736,-2.21457e-07,9.49422e-10,
115.76,-2.20485e-07,-5.77891e-10,
116.785,-2.21076e-07,2.84036e-10,
117.809,-2.20785e-07,4.1282e-10,
118.833,-2.20363e-07,-6.23488e-10,
119.857,-2.21001e-07,-4.5252e-10,
120.881,-2.21465e-07,1.31329e-09,
121.905,-2.2012e-07,-1.0074e-09,
122.929,-2.21151e-07,8.85346e-10,
123.953,-2.20245e-07,-7.05288e-10,
124.978,-2.20967e-07,-1.30821e-09,
126.002,-2.22307e-07,9.95883e-10,
127.026,-2.21287e-07,-8.77553e-10,
128.05,-2.22186e-07,1.27825e-10,
129.074,-2.22055e-07,9.09219e-10,
130.098,-2.21123e-07,-8.4198e-10,
131.122,-2.21986e-07,3.0103e-10,
132.146,-2.21677e-07,-6.11629e-10,
133.171,-2.22304e-07,-5.15708e-10,
134.195,-2.22832e-07,4.99486e-10,
135.219,-2.2232e-07,-6.09888e-10,
136.243,-2.22945e-07,9.95548e-10,
137.267,-2.21926e-07,3.29325e-10,
138.291,-2.21588e-07,-1.00233e-09,
139.315,-2.22615e-07,-2.10072e-10,
140.339,-2.2283e-07,-7.77959e-10,
141.364,-2.23627e-07,1.07113e-09,
142.388,-2.2253e-07,-1.39712e-10,
143.412,-2.22673e-07,1.3068e-10,
144.436,-2.22539e-07,-4.82246e-10,
145.46,-2.23033e-07,9.30512e-10,
146.484,-2.2208e-07,-1.26455e-09,
147.508,-2.23375e-07,1.27634e-10,
148.532,-2.23244e-07,1.36343e-10,
149.557,-2.23105e-07,-1.52381e-10,
150.581,-2.23261e-07,-4.72513e-10,
151.605,-2.23744e-07,3.83692e-10,
152.629,-2.23352e-07,1.2357e-09,
153.653,-2.22086e-07,-6.16012e-10,
154.677,-2.22717e-07,-1.76294e-10,
155.701,-2.22897e-07,-6.58763e-10,
156.725,-2.23572e-07,-3.04735e-10,
157.75,-2.23884e-07,-1.06526e-10,
158.774,-2.23993e-07,-7.43043e-11,
159.798,-2.24069e-07,1.42468e-11,
160.822,-2.24055e-07,7.70688e-10,
161.846,-2.23266e-07,-1.42159e-09,
162.87,-2.24721e-07,-1.67751e-10,
163.894,-2.24893e-07,4.40882e-10,
164.918,-2.24442e-07,7.00096e-10,
165.943,-2.23725e-07,-1.10846e-09,
166.967,-2.2486e-07,1.40411e-09,
167.991,-2.23422e-07,-4.08179e-10,
169.015,-2.2384e-07,3.80618e-10,
170.039,-2.2345e-07,-7.24055e-10,
171.063,-2.24192e-07,-3.66927e-10,
172.087,-2.24567e-07,9.90774e-10,
173.111,-2.23553e-07,2.71815e-10,
174.136,-2.23274e-07,-6.05174e-10,
175.16,-2.23894e-07,6.65017e-10,
176.184,-2.23213e-07,-1.93108e-09,
177.208,-2.25191e-07,8.64003e-10,
178.232,-2.24306e-07,-1.82743e-09,
179.256,-2.26177e-07,8.65694e-10,
180.28,-2.25291e-07,5.77661e-10,
181.304,-2.24699e-07,1.08033e-09,
182.329,-2.23593e-07,-9.54354e-10,
183.353,-2.2457e-07,1.39052e-09,
184.377,-2.23146e-07,-1.74077e-09,
185.401,-2.24929e-07,3.68749e-10,
186.425,-2.24551e-07,-9.68545e-10,
187.449,-2.25543e-07,6.32469e-10,
188.473,-2.24895e-07,1.49311e-09,
189.497,-2.23366e-07,-2.14565e-09,
190.522,-2.25564e-07,4.74109e-10,
191.546,-2.25078e-07,8.30695e-10,
192.57,-2.24227e-07,-1.39004e-09,
193.594,-2.25651e-07,7.24257e-10,
