Time Averaged IV scan
Frame ,1,Time,0.001
Electrode Voltage ,1.45494
Channel,1
Average Energy,287.259
Ion Flux,0.666875
trace ,1
V,I_1,dI/dE_1,
98.3171,-3.08905e-07,0,
99.3411,-3.19362e-07,0,
100.365,-3.13546e-07,0,
101.389,-3.19194e-07,-1.50429e-09,
102.413,-3.16451e-07,-5.38355e-10,
103.437,-3.23993e-07,-2.45904e-10,
104.461,-3.19854e-07,8.95129e-10,
105.485,-3.1487e-07,5.63689e-10,
106.509,-3.17488e-07,3.01209e-10,
107.533,-3.1628e-07,-4.10922e-10,
108.557,-3.19604e-07,-6.54627e-10,
109.581,-3.19132e-07,-4.31051e-10,
110.605,-3.18526e-07,-3.12779e-10,
111.629,-3.19024e-07,3.42969e-11,
112.653,-3.21118e-07,2.4453e-10,
113.678,-3.18717e-07,1.56742e-10,
114.702,-3.17005e-07,-2.9081e-12,
115.726,-3.17955e-07,-4.80085e-10,
116.75,-3.21782e-07,-5.96788e-10,
117.774,-3.19158e-07,-4.33085e-10,
118.798,-3.218e-07,-6.1942e-11,
119.822,-3.20053e-07,4.13575e-11,
120.846,-3.20211e-07,-2.92726e-10,
121.87,-3.19392e-07,-2.58261e-10,
122.894,-3.22628e-07,-7.07574e-11,
123.918,-3.22588e-07,2.2228e-10,
124.942,-3.20022e-07,1.87741e-10,
125.966,-3.17917e-07,1.08325e-10,
126.99,-3.21562e-07,-4.23155e-10,
128.014,-3.22823e-07,-2.48251e-10,
129.038,-3.19522e-07,1.01639e-10,
130.062,-3.23381e-07,5.75274e-10,
131.086,-3.19648e-07,5.19916e-10,
132.11,-3.18023e-07,3.89748e-11,
133.134,-3.19166e-07,-1.73589e-10,
134.158,-3.22147e-07,-5.74348e-10,
135.182,-3.20758e-07,-3.20072e-10,
136.206,-3.2028e-07,-2.06872e-10,
137.23,-3.22857e-07,4.50661e-11,
138.254,-3.20133e-07,-1.22666e-10,
139.278,-3.21624e-07,-3.85179e-10,
140.302,-3.20875e-07,-7.68308e-11,
141.326,-3.22904e-07,-3.57377e-11,
142.35,-3.24224e-07,7.65226e-10,
143.374,-3.18429e-07,6.48256e-10,
144.398,-3.20417e-07,4.24019e-10,
145.422,-3.17153e-07,-1.41653e-10,
146.446,-3.22468e-07,-5.48521e-10,
147.47,-3.20727e-07,-4.27924e-10,
148.495,-3.21617e-07,-2.85052e-10,
149.519,-3.20396e-07,-2.18873e-10,
150.543,-3.23283e-07,-2.82607e-10,
151.567,-3.20171e-07,-1.28665e-10,
152.591,-3.24046e-07,-3.20138e-10,
153.615,-3.21995e-07,-2.31829e-10,
154.639,-3.20836e-07,-6.78162e-10,
155.663,-3.24954e-07,-2.58889e-10,
156.687,-3.2456e-07,1.821e-10,
157.711,-3.25032e-07,7.67107e-10,
158.735,-3.20466e-07,9.76967e-10,
159.759,-3.20049e-07,5.18319e-10,
160.783,-3.20409e-07,-1.36217e-11,
161.807,-3.22083e-07,-7.19055e-10,
162.831,-3.21197e-07,-8.71198e-10,
163.855,-3.22434e-07,-6.59151e-10,
164.879,-3.26129e-07,-1.32384e-10,
165.903,-3.24684e-07,3.20234e-10,
166.927,-3.20976e-07,6.30049e-10,
167.951,-3.21681e-07,2.76399e-10,
168.975,-3.23167e-07,-2.26901e-10,
169.999,-3.20656e-07,-7.87139e-10,
171.023,-3.24569e-07,-7.57167e-10,
172.047,-3.24904e-07,-4.07597e-10,
