Time Averaged IV scan
Frame ,1,Time,0.001
Electrode Voltage ,1.454
Channel,1
Average Energy,286.644
Ion Flux,0.906845
trace ,1
V,I_1,dI/dE_1,
98.3284,-4.12404e-07,0,
99.3523,-4.18758e-07,0,
100.376,-4.17587e-07,0,
101.4,-4.17365e-07,-1.18075e-09,
102.424,-4.19311e-07,-1.0227e-09,
103.448,-4.22979e-07,-5.34749e-10,
104.472,-4.20967e-07,2.90796e-10,
105.496,-4.2233e-07,7.61357e-10,
106.52,-4.17536e-07,9.08321e-10,
107.543,-4.16216e-07,-8.50016e-11,
108.567,-4.2015e-07,-6.50635e-10,
109.591,-4.1875e-07,-1.23114e-09,
110.615,-4.22977e-07,-8.23194e-10,
111.639,-4.22349e-07,-1.74368e-10,
112.663,-4.23702e-07,4.64257e-10,
113.687,-4.19179e-07,1.06603e-09,
114.711,-4.21138e-07,9.27909e-10,
115.735,-4.18054e-07,4.86556e-10,
116.758,-4.16738e-07,-2.44466e-10,
117.782,-4.19037e-07,-5.51723e-10,
118.806,-4.22267e-07,-7.27379e-10,
119.83,-4.20072e-07,-1.95504e-10,
120.854,-4.20371e-07,-1.35858e-10,
121.878,-4.22324e-07,1.88413e-11,
122.902,-4.17749e-07,-4.19951e-10,
123.926,-4.22972e-07,-2.76268e-10,
124.95,-4.21757e-07,-1.43497e-10,
125.974,-4.23197e-07,1.31807e-10,
126.997,-4.18884e-07,3.58277e-10,
128.021,-4.22727e-07,2.03363e-10,
129.045,-4.19248e-07,6.90463e-10,
130.069,-4.2155e-07,2.79059e-10,
131.093,-4.20542e-07,6.87057e-10,
132.117,-4.14233e-07,-5.4656e-10,
133.141,-4.22655e-07,-9.83156e-10,
134.165,-4.18195e-07,-1.42587e-09,
135.189,-4.27205e-07,-1.10321e-09,
136.212,-4.23004e-07,-1.83484e-11,
137.236,-4.24739e-07,3.60352e-10,
138.26,-4.20893e-07,7.12656e-10,
139.284,-4.22647e-07,5.41069e-11,
140.308,-4.20436e-07,-4.6914e-10,
141.332,-4.2311e-07,-1.0057e-09,
142.356,-4.24427e-07,-5.60141e-10,
143.38,-4.26508e-07,-5.68396e-11,
144.404,-4.25398e-07,6.41498e-10,
145.428,-4.21169e-07,5.74851e-10,
146.451,-4.22104e-07,-2.76983e-10,
147.475,-4.2289e-07,-8.34419e-10,
148.499,-4.24276e-07,-1.02907e-09,
149.523,-4.29312e-07,-6.44553e-10,
150.547,-4.25335e-07,1.63725e-10,
151.571,-4.2416e-07,4.8161e-10,
152.595,-4.27695e-07,8.65421e-10,
153.619,-4.22612e-07,5.2464e-10,
154.643,-4.22699e-07,-9.60021e-11,
155.666,-4.22862e-07,-1.23542e-10,
156.69,-4.25182e-07,-8.48428e-10,
157.714,-4.27601e-07,-2.25087e-10,
158.738,-4.2174e-07,-1.88313e-10,
159.762,-4.29256e-07,-1.27519e-10,
160.786,-4.22513e-07,-1.63287e-10,
161.81,-4.26191e-07,-5.08152e-10,
162.834,-4.27387e-07,-3.10296e-11,
163.858,-4.27027e-07,-8.53327e-11,
164.881,-4.25339e-07,3.80908e-10,
165.905,-4.25975e-07,1.76915e-10,
166.929,-4.25824e-07,-2.70965e-11,
167.953,-4.24124e-07,-3.06765e-10,
168.977,-4.2763e-07,-4.87149e-10,
170.001,-4.26919e-07,-4.72173e-10,
171.025,-4.26358e-07,-4.71056e-10,
172.049,-4.28632e-07,1.49139e-10,
173.073,-4.2839e-07,6.41803e-10,
174.097,-4.2744e-07,8.4753e-10,
175.12,-4.23245e-07,4.58363e-10,
